image;correctAns;respModal;frameColor;repSwitch;sequence;target;set;block;list;exp_version;stimulus;baseline;baseline_condition;trial_no;psychopy_trial;Column1;trialsREPSWITCH.thisRepN;trialsREPSWITCH.thisTrialN;trialsREPSWITCH.thisN;trialsREPSWITCH.thisIndex;textWelcome.started;textboxInstrMain1.started;textboxInstrMain1_2.started;textboxInstrMain1_3.started;keyInstrMain.started;keyInstrMain.keys;keyInstrMain.rt;textboxInstrMain2.started;textboxInstrMain2_2.started;textboxInstrMain2_3.started;textboxInstrMain2_4.started;textboxInstrMain2_5.started;textboxInstrMain2_6.started;textboxInstrMain2_7.started;textboxInstrMain2_8.started;textboxInstrMain2_9.started;textboxInstrMain2_10.started;textboxInstrMain2_11.started;textboxInstrMain2_12.started;keyInstrMain2.started;keyInstrMain2.keys;keyInstrMain2.rt;fixationITI.started;fixationITI.stopped;polygonColour.started;polygonWhite.started;imageObject.started;polygonType.started;textInput.started;keyResp.started;micRespv1l1.started;keyResp.keys;keyResp.corr;keyResp.rt;subjResponse;micRespv1l1.clip;textBlankLoop.started;textBlankLoop.stopped;keyPause.keys;polygonColour.stopped;polygonWhite.stopped;imageObject.stopped;polygonType.stopped;textInput.stopped;keyResp.stopped;textboxPause.started;keyPause.started;keyPause.rt;textboxGoodbye.started;textboxGoodbye.stopped;participant;session;date;expName;psychopyVersion;frameRate
REPSWITCH1/PICTURE_498.png;taza;speak;gold;filler;2;F;1;1;1;1;Stim4_Set4;0;None;19;18;19;0;18;18;18;;;;;;;;;;;;;;;;;;;;;;;105.0492903;106.1119142;106.1119142;106.1119142;106.1119142;106.1119142;106.1119142;106.1119142;106.1119142;None;0;;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/090101_REPSWITCH1_version1_list1_2023-11-22_13h45.01.739_micRespv1l1_recorded\recording_micRespv1l1_2023-11-22_13h46.41.496.wav;109.1401044;;None;109.1401044;109.1401044;109.1401044;109.1401044;109.1401044;109.1401044;;;;;;90101;1;2023-11-22_13h45.01.739;REPSWITCH1_version1_list1;2022.2.4;143.9942862
REPSWITCH1/PICTURE_48.png;bombero;type;darkblue;filler;1;F;1;1;1;1;Stim7_Set4;0;None;20;19;20;0;19;19;19;;;;;;;;;;;;;;;;;;;;;;;109.6401609;110.7098355;110.7098355;110.7098355;110.7098355;110.7098355;110.7098355;110.7098355;110.7098355;['b', 'p', 'm', 'b', 'e', 'backspace', 'backspace', 'backspace', 'backspace', 'o', 'm', 'b', 'e'];0;[1.0082262000069022, 1.0780678999144584, 1.3011888000182807, 1.4211548001039773, 1.5507010000292212, 1.8715522999409586, 2.0041078999638557, 2.165801400085911, 2.2794989000540227, 2.585695199901238, 2.8162972000427544, 2.8990060999058187, 2.9777335999533534];bombe;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/090101_REPSWITCH1_version1_list1_2023-11-22_13h45.01.739_micRespv1l1_recorded\recording_micRespv1l1_2023-11-22_13h46.46.094.wav;113.7309773;114.2310503;None;113.7309773;113.7309773;113.7309773;113.7309773;113.7309773;113.7309773;;;;;;90101;1;2023-11-22_13h45.01.739;REPSWITCH1_version1_list1;2022.2.4;143.9942862
REPSWITCH1/PICTURE_142.png;vaso;type;darkblue;nontarget;1;NT;1;1;1;1;Stim7_Set1;1;repeat;21;20;21;0;20;20;20;;;;;;;;;;;;;;;;;;;;;;;114.2310503;115.3214588;115.3214588;115.3214588;115.3214588;115.3214588;115.3214588;115.3214588;115.3214588;['v', 'a', 's', 'o'];0;[1.1188029001932591, 1.1815850001294166, 1.3549713999964297, 1.3928731000050902];vaso;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/090101_REPSWITCH1_version1_list1_2023-11-22_13h45.01.739_micRespv1l1_recorded\recording_micRespv1l1_2023-11-22_13h46.50.706.wav;118.3426919;118.8427353;None;118.3426919;118.3426919;118.3426919;118.3426919;118.3426919;118.3426919;;;;;;90101;1;2023-11-22_13h45.01.739;REPSWITCH1_version1_list1;2022.2.4;143.9942862
REPSWITCH1/PICTURE_142.png;vaso;type;darkblue;repeat;1;T;1;1;1;1;Stim7_Set1;0;None;22;21;22;0;21;21;21;;;;;;;;;;;;;;;;;;;;;;;118.8427353;120.0442996;120.0442996;120.0442996;120.0442996;120.0442996;120.0442996;120.0442996;120.0442996;['v', 'a', 's', 'o'];0;[0.9569944001268595, 1.010822999989614, 1.1297266001347452, 1.1705952000338584];vaso;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/090101_REPSWITCH1_version1_list1_2023-11-22_13h45.01.739_micRespv1l1_recorded\recording_micRespv1l1_2023-11-22_13h46.55.430.wav;123.0724583;;None;123.0724583;123.0724583;123.0724583;123.0724583;123.0724583;123.0724583;;;;;;90101;1;2023-11-22_13h45.01.739;REPSWITCH1_version1_list1;2022.2.4;143.9942862
REPSWITCH1/PICTURE_338.png;regalo;speak;gold;filler;2;F;1;1;1;1;Stim6_Set4;1;switch;23;22;23;0;22;22;22;;;;;;;;;;;;;;;;;;;;;;;123.5725221;124.6838627;124.6838627;124.6838627;124.6838627;124.6838627;124.6838627;124.6838627;124.6838627;None;0;;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/090101_REPSWITCH1_version1_list1_2023-11-22_13h45.01.739_micRespv1l1_recorded\recording_micRespv1l1_2023-11-22_13h47.00.069.wav;127.7119558;128.212112;None;127.7119558;127.7119558;127.7119558;127.7119558;127.7119558;127.7119558;;;;;;90101;1;2023-11-22_13h45.01.739;REPSWITCH1_version1_list1;2022.2.4;143.9942862
REPSWITCH1/PICTURE_728.png;pulpo;type;darkblue;filler;1;F;1;1;1;1;Stim8_Set4;1;switch;24;23;24;0;23;23;23;;;;;;;;;;;;;;;;;;;;;;;128.212112;129.2677653;129.2677653;129.2677653;129.2677653;129.2677653;129.2677653;129.2677653;129.2677653;['o', 'u', 'l', 'backspace', 'backspace', 'backspace', 'p', 'u', 'l', 'p', 'o'];0;[0.6466789999976754, 1.0743869000580162, 1.2781748999841511, 1.5841025998815894, 1.7177373000886291, 1.8721481000538915, 2.018737900070846, 2.182420500088483, 2.2918575999792665, 2.591489899903536, 2.6950868000276387];pulpo;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/090101_REPSWITCH1_version1_list1_2023-11-22_13h45.01.739_micRespv1l1_recorded\recording_micRespv1l1_2023-11-22_13h47.04.652.wav;132.2889689;132.7890346;None;132.2889689;132.2889689;132.2889689;132.2889689;132.2889689;132.2889689;;;;;;90101;1;2023-11-22_13h45.01.739;REPSWITCH1_version1_list1;2022.2.4;143.9942862
REPSWITCH1/PICTURE_169.png;espalda;type;darkblue;nontarget;1;NT;1;1;1;1;Stim8_Set1;1;repeat;25;24;25;0;24;24;24;;;;;;;;;;;;;;;;;;;;;;;132.7890346;133.8725075;133.8725075;133.8725075;133.8725075;133.8725075;133.8725075;133.8725075;133.8725075;['e', 's', 'p', 'a', 'l', 'd', 'a'];0;[0.753380199894309, 0.9048564999829978, 0.9715972000267357, 1.1314369000028819, 1.2081788999494165, 1.3477169999387115, 1.4145209998823702];espalda;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/090101_REPSWITCH1_version1_list1_2023-11-22_13h45.01.739_micRespv1l1_recorded\recording_micRespv1l1_2023-11-22_13h47.09.257.wav;136.8936988;137.3938017;None;136.8936988;136.8936988;136.8936988;136.8936988;136.8936988;136.8936988;;;;;;90101;1;2023-11-22_13h45.01.739;REPSWITCH1_version1_list1;2022.2.4;143.9942862
REPSWITCH1/PICTURE_169.png;espalda;speak;gold;switch;2;T;1;1;1;1;Stim8_Set1;0;None;26;25;26;0;25;25;25;;;;;;;;;;;;;;;;;;;;;;;137.3938017;138.5189716;138.5189716;138.5189716;138.5189716;138.5189716;138.5189716;138.5189716;138.5189716;None;0;;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/090101_REPSWITCH1_version1_list1_2023-11-22_13h45.01.739_micRespv1l1_recorded\recording_micRespv1l1_2023-11-22_13h47.13.903.wav;141.5401834;142.0402256;None;141.5401834;141.5401834;141.5401834;141.5401834;141.5401834;141.5401834;;;;;;90101;1;2023-11-22_13h45.01.739;REPSWITCH1_version1_list1;2022.2.4;143.9942862
REPSWITCH1/PICTURE_178.png;puente;speak;gold;filler;2;F;2;1;1;1;Stim1_Set1;0;None;27;26;27;0;26;26;26;;;;;;;;;;;;;;;;;;;;;;;142.0402256;143.1654203;143.1654203;143.1654203;143.1654203;143.1654203;143.1654203;143.1654203;143.1654203;None;0;;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/090101_REPSWITCH1_version1_list1_2023-11-22_13h45.01.739_micRespv1l1_recorded\recording_micRespv1l1_2023-11-22_13h47.18.550.wav;146.1866011;146.686664;None;146.1866011;146.1866011;146.1866011;146.1866011;146.1866011;146.1866011;;;;;;90101;1;2023-11-22_13h45.01.739;REPSWITCH1_version1_list1;2022.2.4;143.9942862
REPSWITCH1/PICTURE_175.png;pintor;type;darkblue;nontarget;1;NT;2;1;1;1;Stim1_Set2;1;switch;28;27;28;0;27;27;27;;;;;;;;;;;;;;;;;;;;;;;146.686664;147.7493762;147.7493762;147.7493762;147.7493762;147.7493762;147.7493762;147.7493762;147.7493762;['p', 'i', 'n', 't', 'o', 'r'];0;[0.7218176999595016, 0.9334958998952061, 1.1295632000546902, 1.253113199956715, 1.3767021000385284, 1.48033869988285];pintor;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/090101_REPSWITCH1_version1_list1_2023-11-22_13h45.01.739_micRespv1l1_recorded\recording_micRespv1l1_2023-11-22_13h47.23.134.wav;150.7705293;151.2705944;None;150.7705293;150.7705293;150.7705293;150.7705293;150.7705293;150.7705293;;;;;;90101;1;2023-11-22_13h45.01.739;REPSWITCH1_version1_list1;2022.2.4;143.9942862
REPSWITCH1/PICTURE_175.png;pintor;type;darkblue;repeat;1;T;2;1;1;1;Stim1_Set2;0;None;29;28;29;0;28;28;28;;;;;;;;;;;;;;;;;;;;;;;151.2705944;152.4096558;152.4096558;152.4096558;152.4096558;152.4096558;152.4096558;152.4096558;152.4096558;['p', 'i', 'n', 't', 'o', 'r'];0;[0.6780096997972578, 0.8723885999061167, 1.1108593000099063, 1.257380099967122, 1.3371416998561472, 1.4470395999960601];pintor;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/090101_REPSWITCH1_version1_list1_2023-11-22_13h45.01.739_micRespv1l1_recorded\recording_micRespv1l1_2023-11-22_13h47.27.795.wav;155.4378311;;None;155.4378311;155.4378311;155.4378311;155.4378311;155.4378311;155.4378311;;;;;;90101;1;2023-11-22_13h45.01.739;REPSWITCH1_version1_list1;2022.2.4;143.9942862
REPSWITCH1/PICTURE_381.png;fresa;speak;gold;filler;2;F;2;1;1;1;Stim2_Set1;0;None;30;29;30;0;29;29;29;;;;;;;;;;;;;;;;;;;;;;;155.9379688;156.9727424;156.9727424;156.9727424;156.9727424;156.9727424;156.9727424;156.9727424;156.9727424;None;0;;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/090101_REPSWITCH1_version1_list1_2023-11-22_13h45.01.739_micRespv1l1_recorded\recording_micRespv1l1_2023-11-22_13h47.32.358.wav;160.0009095;;None;160.0009095;160.0009095;160.0009095;160.0009095;160.0009095;160.0009095;;;;;;90101;1;2023-11-22_13h45.01.739;REPSWITCH1_version1_list1;2022.2.4;143.9942862
REPSWITCH1/PICTURE_152.png;caracol;type;darkblue;nontarget;1;NT;2;1;1;1;Stim2_Set2;1;switch;31;30;31;0;30;30;30;;;;;;;;;;;;;;;;;;;;;;;160.5010606;161.6469519;161.6469519;161.6469519;161.6469519;161.6469519;161.6469519;161.6469519;161.6469519;['c', 'a', 'r', 'a', 'c', 'o', 'l'];0;[0.9162802998907864, 0.9849762998055667, 1.1421192998532206, 1.2090888998936862, 1.3289167999755591, 1.4066550999414176, 1.608981799799949];caracol;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/090101_REPSWITCH1_version1_list1_2023-11-22_13h45.01.739_micRespv1l1_recorded\recording_micRespv1l1_2023-11-22_13h47.37.032.wav;164.6752281;;None;164.6752281;164.6752281;164.6752281;164.6752281;164.6752281;164.6752281;;;;;;90101;1;2023-11-22_13h45.01.739;REPSWITCH1_version1_list1;2022.2.4;143.9942862
REPSWITCH1/PICTURE_152.png;caracol;type;darkblue;repeat;1;T;2;1;1;1;Stim2_Set2;0;None;32;31;32;0;31;31;31;;;;;;;;;;;;;;;;;;;;;;;165.1752123;166.2725948;166.2725948;166.2725948;166.2725948;166.2725948;166.2725948;166.2725948;166.2725948;['c', 'a', 'r', 'a', 'c', 'o', 'l'];0;[0.42644399986602366, 0.5044877999462187, 0.6871141998562962, 0.8154900998342782, 0.9271867999341339, 1.0168837998062372, 1.2664340999908745];caracol;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/090101_REPSWITCH1_version1_list1_2023-11-22_13h45.01.739_micRespv1l1_recorded\recording_micRespv1l1_2023-11-22_13h47.41.657.wav;169.293817;169.7938683;None;169.293817;169.293817;169.293817;169.293817;169.293817;169.293817;;;;;;90101;1;2023-11-22_13h45.01.739;REPSWITCH1_version1_list1;2022.2.4;143.9942862
REPSWITCH1/PICTURE_128.png;muñeca;speak;gold;filler;2;F;2;1;1;1;Stim4_Set1;0;None;33;32;33;0;32;32;32;;;;;;;;;;;;;;;;;;;;;;;169.7938683;170.9190154;170.9190154;170.9190154;170.9190154;170.9190154;170.9190154;170.9190154;170.9190154;None;0;;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/090101_REPSWITCH1_version1_list1_2023-11-22_13h45.01.739_micRespv1l1_recorded\recording_micRespv1l1_2023-11-22_13h47.46.304.wav;173.9472015;;None;173.9472015;173.9472015;173.9472015;173.9472015;173.9472015;173.9472015;;;;;;90101;1;2023-11-22_13h45.01.739;REPSWITCH1_version1_list1;2022.2.4;143.9942862
REPSWITCH1/PICTURE_264.png;mano;type;darkblue;nontarget;1;NT;2;1;1;1;Stim3_Set2;0;None;34;33;34;0;33;33;33;;;;;;;;;;;;;;;;;;;;;;;174.4472751;175.5793754;175.5793754;175.5793754;175.5793754;175.5793754;175.5793754;175.5793754;175.5793754;['m', 'a', 'n', 'o'];0;[0.6930354000069201, 0.7677066000178456, 0.923279199982062, 1.1136372999753803];mano;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/090101_REPSWITCH1_version1_list1_2023-11-22_13h45.01.739_micRespv1l1_recorded\recording_micRespv1l1_2023-11-22_13h47.50.965.wav;178.6005675;179.1006203;None;178.6005675;178.6005675;178.6005675;178.6005675;178.6005675;178.6005675;;;;;;90101;1;2023-11-22_13h45.01.739;REPSWITCH1_version1_list1;2022.2.4;143.9942862
REPSWITCH1/PICTURE_264.png;mano;speak;gold;switch;2;T;2;1;1;1;Stim3_Set2;0;None;35;34;35;0;34;34;34;;;;;;;;;;;;;;;;;;;;;;;179.1006203;180.2327292;180.2327292;180.2327292;180.2327292;180.2327292;180.2327292;180.2327292;180.2327292;None;0;;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/090101_REPSWITCH1_version1_list1_2023-11-22_13h45.01.739_micRespv1l1_recorded\recording_micRespv1l1_2023-11-22_13h47.55.617.wav;183.26092;;None;183.26092;183.26092;183.26092;183.26092;183.26092;183.26092;;;;;;90101;1;2023-11-22_13h45.01.739;REPSWITCH1_version1_list1;2022.2.4;143.9942862
REPSWITCH1/PICTURE_517.png;cuerda;speak;gold;nontarget;2;NT;2;1;1;1;Stim4_Set2;1;repeat;36;35;36;0;35;35;35;;;;;;;;;;;;;;;;;;;;;;;183.76098;184.8375222;184.8375222;184.8375222;184.8375222;184.8375222;184.8375222;184.8375222;184.8375222;None;0;;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/090101_REPSWITCH1_version1_list1_2023-11-22_13h45.01.739_micRespv1l1_recorded\recording_micRespv1l1_2023-11-22_13h48.00.222.wav;187.8587128;188.3587998;None;187.8587128;187.8587128;187.8587128;187.8587128;187.8587128;187.8587128;;;;;;90101;1;2023-11-22_13h45.01.739;REPSWITCH1_version1_list1;2022.2.4;143.9942862
REPSWITCH1/PICTURE_517.png;cuerda;type;darkblue;switch;1;T;2;1;1;1;Stim4_Set2;0;None;37;36;37;0;36;36;36;;;;;;;;;;;;;;;;;;;;;;;188.3587998;189.4145408;189.4145408;189.4145408;189.4145408;189.4145408;189.4145408;189.4145408;189.4145408;['c', 'u', 'e', 'r', 'd', 'a'];0;[0.5599398000631481, 0.7004609999712557, 0.7980951999779791, 0.8519158000126481, 1.0317905000410974, 1.1144440001808107];cuerda;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/090101_REPSWITCH1_version1_list1_2023-11-22_13h45.01.739_micRespv1l1_recorded\recording_micRespv1l1_2023-11-22_13h48.04.799.wav;192.4356986;192.9358042;None;192.4356986;192.4356986;192.4356986;192.4356986;192.4356986;192.4356986;;;;;;90101;1;2023-11-22_13h45.01.739;REPSWITCH1_version1_list1;2022.2.4;143.9942862
REPSWITCH1/PICTURE_135.png;traje;type;darkblue;filler;1;F;2;1;1;1;Stim3_Set1;0;None;38;37;38;0;37;37;37;;;;;;;;;;;;;;;;;;;;;;;192.9358042;194.0818136;194.0818136;194.0818136;194.0818136;194.0818136;194.0818136;194.0818136;194.0818136;['t', 'r', 'a', 'j', 'e'];0;[0.8472931000869721, 0.9080701000057161, 0.9887314999941736, 1.102354499977082, 1.2000287000555545];traje;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/090101_REPSWITCH1_version1_list1_2023-11-22_13h45.01.739_micRespv1l1_recorded\recording_micRespv1l1_2023-11-22_13h48.09.466.wav;197.1100335;;None;197.1100335;197.1100335;197.1100335;197.1100335;197.1100335;197.1100335;;;;;;90101;1;2023-11-22_13h45.01.739;REPSWITCH1_version1_list1;2022.2.4;143.9942862
REPSWITCH1/PICTURE_30.png;granja;type;darkblue;nontarget;1;NT;2;1;1;1;Stim5_Set2;1;repeat;39;38;39;0;38;38;38;;;;;;;;;;;;;;;;;;;;;;;197.6100249;198.6309595;198.6309595;198.6309595;198.6309595;198.6309595;198.6309595;198.6309595;198.6309595;['g', 'r', 'a', 'n', 'j', 'a'];0;[0.9576530000194907, 1.019514099927619, 1.0653333000373095, 1.18492819997482, 1.3912319000810385, 1.481936400057748];granja;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/090101_REPSWITCH1_version1_list1_2023-11-22_13h45.01.739_micRespv1l1_recorded\recording_micRespv1l1_2023-11-22_13h48.14.017.wav;201.6592394;202.1592279;None;201.6592394;201.6592394;201.6592394;201.6592394;201.6592394;201.6592394;;;;;;90101;1;2023-11-22_13h45.01.739;REPSWITCH1_version1_list1;2022.2.4;143.9942862
REPSWITCH1/PICTURE_30.png;granja;speak;gold;switch;2;T;2;1;1;1;Stim5_Set2;0;None;40;39;40;0;39;39;39;;;;;;;;;;;;;;;;;;;;;;;202.1592279;203.1940724;203.1940724;203.1940724;203.1940724;203.1940724;203.1940724;203.1940724;203.1940724;None;0;;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/090101_REPSWITCH1_version1_list1_2023-11-22_13h45.01.739_micRespv1l1_recorded\recording_micRespv1l1_2023-11-22_13h48.18.580.wav;206.2222954;;None;206.2222954;206.2222954;206.2222954;206.2222954;206.2222954;206.2222954;;;;;;90101;1;2023-11-22_13h45.01.739;REPSWITCH1_version1_list1;2022.2.4;143.9942862
REPSWITCH1/PICTURE_142.png;vaso;type;darkblue;filler;1;F;2;1;1;1;Stim7_Set1;0;None;41;40;41;0;40;40;40;;;;;;;;;;;;;;;;;;;;;;;206.7223165;207.8127383;207.8127383;207.8127383;207.8127383;207.8127383;207.8127383;207.8127383;207.8127383;['v', 'a', 's', 'o'];0;[0.9264344000257552, 1.003230899805203, 1.0610126999672502, 1.131400999845937];vaso;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/090101_REPSWITCH1_version1_list1_2023-11-22_13h45.01.739_micRespv1l1_recorded\recording_micRespv1l1_2023-11-22_13h48.23.197.wav;210.8339733;211.3340504;None;210.8339733;210.8339733;210.8339733;210.8339733;210.8339733;210.8339733;;;;;;90101;1;2023-11-22_13h45.01.739;REPSWITCH1_version1_list1;2022.2.4;143.9942862
REPSWITCH1/PICTURE_19.png;pavo;speak;gold;filler;2;F;2;1;1;1;Stim5_Set1;1;switch;42;41;42;0;41;41;41;;;;;;;;;;;;;;;;;;;;;;;211.3340504;212.4175169;212.4175169;212.4175169;212.4175169;212.4175169;212.4175169;212.4175169;212.4175169;None;0;;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/090101_REPSWITCH1_version1_list1_2023-11-22_13h45.01.739_micRespv1l1_recorded\recording_micRespv1l1_2023-11-22_13h48.27.803.wav;215.4387821;215.9388758;None;215.4387821;215.4387821;215.4387821;215.4387821;215.4387821;215.4387821;;;;;;90101;1;2023-11-22_13h45.01.739;REPSWITCH1_version1_list1;2022.2.4;143.9942862
REPSWITCH1/PICTURE_552.png;manzana;speak;gold;nontarget;2;NT;2;1;1;1;Stim6_Set2;1;repeat;43;42;43;0;42;42;42;;;;;;;;;;;;;;;;;;;;;;;215.9388758;217.0570462;217.0570462;217.0570462;217.0570462;217.0570462;217.0570462;217.0570462;217.0570462;None;0;;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/090101_REPSWITCH1_version1_list1_2023-11-22_13h45.01.739_micRespv1l1_recorded\recording_micRespv1l1_2023-11-22_13h48.32.443.wav;220.085181;;None;220.085181;220.085181;220.085181;220.085181;220.085181;220.085181;;;;;;90101;1;2023-11-22_13h45.01.739;REPSWITCH1_version1_list1;2022.2.4;143.9942862
REPSWITCH1/PICTURE_552.png;manzana;speak;gold;repeat;2;T;2;1;1;1;Stim6_Set2;0;None;44;43;44;0;43;43;43;;;;;;;;;;;;;;;;;;;;;;;220.585255;221.6270579;221.6270579;221.6270579;221.6270579;221.6270579;221.6270579;221.6270579;221.6270579;None;0;;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/090101_REPSWITCH1_version1_list1_2023-11-22_13h45.01.739_micRespv1l1_recorded\recording_micRespv1l1_2023-11-22_13h48.37.013.wav;224.6553068;225.1552996;None;224.6553068;224.6553068;224.6553068;224.6553068;224.6553068;224.6553068;;;;;;90101;1;2023-11-22_13h45.01.739;REPSWITCH1_version1_list1;2022.2.4;143.9942862
REPSWITCH1/PICTURE_16.png;cazador;type;darkblue;filler;1;F;2;1;1;1;Stim6_Set1;0;None;45;44;45;0;44;44;44;;;;;;;;;;;;;;;;;;;;;;;225.1552996;226.2041007;226.2041007;226.2041007;226.2041007;226.2041007;226.2041007;226.2041007;226.2041007;['c', 'a', 'z', 'a', 'd', 'o', 'r'];0;[1.0382286999374628, 1.102999099995941, 1.28044190001674, 1.3830660998355597, 1.4756793999113142, 1.647983699804172, 1.760594799881801];cazador;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/090101_REPSWITCH1_version1_list1_2023-11-22_13h45.01.739_micRespv1l1_recorded\recording_micRespv1l1_2023-11-22_13h48.41.589.wav;229.2322335;;None;229.2322335;229.2322335;229.2322335;229.2322335;229.2322335;229.2322335;;;;;;90101;1;2023-11-22_13h45.01.739;REPSWITCH1_version1_list1;2022.2.4;143.9942862
REPSWITCH1/PICTURE_446.png;cerdo;speak;gold;nontarget;2;NT;2;1;1;1;Stim7_Set2;1;switch;46;45;46;0;45;45;45;;;;;;;;;;;;;;;;;;;;;;;229.7322753;230.7810305;230.7810305;230.7810305;230.7810305;230.7810305;230.7810305;230.7810305;230.7810305;None;0;;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/090101_REPSWITCH1_version1_list1_2023-11-22_13h45.01.739_micRespv1l1_recorded\recording_micRespv1l1_2023-11-22_13h48.46.166.wav;233.8092074;;None;233.8092074;233.8092074;233.8092074;233.8092074;233.8092074;233.8092074;;;;;;90101;1;2023-11-22_13h45.01.739;REPSWITCH1_version1_list1;2022.2.4;143.9942862
REPSWITCH1/PICTURE_446.png;cerdo;speak;gold;repeat;2;T;2;1;1;1;Stim7_Set2;0;None;47;46;47;0;46;46;46;;;;;;;;;;;;;;;;;;;;;;;234.3092794;235.4136067;235.4136067;235.4136067;235.4136067;235.4136067;235.4136067;235.4136067;235.4136067;None;0;;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/090101_REPSWITCH1_version1_list1_2023-11-22_13h45.01.739_micRespv1l1_recorded\recording_micRespv1l1_2023-11-22_13h48.50.798.wav;238.4417386;;None;238.4417386;238.4417386;238.4417386;238.4417386;238.4417386;238.4417386;;;;;;90101;1;2023-11-22_13h45.01.739;REPSWITCH1_version1_list1;2022.2.4;143.9942862
REPSWITCH1/PICTURE_590.png;escoba;type;darkblue;filler;1;F;2;1;1;1;Extra3;0;None;48;47;48;0;47;47;47;;;;;;;;;;;;;;;;;;;;;;;238.9418372;240.0183621;240.0183621;240.0183621;240.0183621;240.0183621;240.0183621;240.0183621;240.0183621;['e', 's', 'v', 'backspace', 'c', 'o', 'b', 'a'];0;[0.7819953002035618, 0.895604700082913, 1.1198612002190202, 1.5145102001260966, 1.66600550012663, 1.763715700013563, 1.9261240002233535, 2.005899300100282];escoba;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/090101_REPSWITCH1_version1_list1_2023-11-22_13h45.01.739_micRespv1l1_recorded\recording_micRespv1l1_2023-11-22_13h48.55.404.wav;243.0465105;;None;243.0465105;243.0465105;243.0465105;243.0465105;243.0465105;243.0465105;;;;;;90101;1;2023-11-22_13h45.01.739;REPSWITCH1_version1_list1;2022.2.4;143.9942862
REPSWITCH1/PICTURE_169.png;espalda;speak;gold;filler;2;F;2;1;1;1;Stim8_Set1;0;None;49;48;49;0;48;48;48;;;;;;;;;;;;;;;;;;;;;;;243.5466483;244.7064577;244.7064577;244.7064577;244.7064577;244.7064577;244.7064577;244.7064577;244.7064577;None;0;;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/090101_REPSWITCH1_version1_list1_2023-11-22_13h45.01.739_micRespv1l1_recorded\recording_micRespv1l1_2023-11-22_13h49.00.091.wav;247.7346593;;None;247.7346593;247.7346593;247.7346593;247.7346593;247.7346593;247.7346593;;;;;;90101;1;2023-11-22_13h45.01.739;REPSWITCH1_version1_list1;2022.2.4;143.9942862
