image;correctAns;respModal;frameColor;repSwitch;sequence;target;set;stimulus;order;psychopy_order;trialsREPSWITCH.thisRepN;trialsREPSWITCH.thisTrialN;trialsREPSWITCH.thisN;trialsREPSWITCH.thisIndex;textWelcome.started;textBlank500.started;textboxInstrMain1.started;textboxInstrMain1_2.started;textboxInstrMain1_3.started;keyInstrMain.started;keyInstrMain.keys;keyInstrMain.rt;textboxInstrMain2.started;textboxInstrMain2_2.started;textboxInstrMain2_3.started;textboxInstrMain2_4.started;textboxInstrMain2_5.started;textboxInstrMain2_6.started;textboxInstrMain2_7.started;textboxInstrMain2_8.started;textboxInstrMain2_9.started;textboxInstrMain2_10.started;textboxInstrMain2_11.started;textboxInstrMain2_12.started;keyInstrMain2.started;keyInstrMain2.keys;keyInstrMain2.rt;textBlank500.stopped;fixationITI.started;fixationITI.stopped;polygonColour.started;polygonWhite.started;imageObject.started;polygonType.started;textInput.started;keyResp.started;micResp.started;keyResp.keys;keyResp.corr;subjResponse;micResp.clip;keyPause.keys;polygonColour.stopped;polygonWhite.stopped;imageObject.stopped;polygonType.stopped;textInput.stopped;keyResp.stopped;keyResp.rt;textboxPause.started;keyPause.started;keyPause.rt;textboxGoodbye.started;textboxGoodbye.stopped;participant;session;date;expName;psychopyVersion;frameRate;Column1
REPSWITCH1/PICTURE_142.png;vaso;type;darkblue;nontarget;1;NT;1;Stim7_Set1;118;117;0;117;117;117;;6.71E+15;;;;;;;;;;;;;;;;;;;;;;;6.67E+15;6.68E+15;6.68E+15;6.68E+15;6.68E+15;6.68E+15;6.68E+15;6.68E+15;1.31E+16;['v', 'a', 's', 'o'];0;vaso;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h38.38.307.wav;None;6.71E+15;6.71E+15;6.71E+15;6.71E+15;6.71E+15;6.71E+15;[0.8432925995439291, 1.0678782993927598, 1.2277536997571588, 1.3238820992410183];;;;;;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.44E+16;
REPSWITCH1/PICTURE_142.png;vaso;speak;gold;switch;2;T;1;Stim7_Set1;119;118;0;118;118;118;;6.75E+15;;;;;;;;;;;;;;;;;;;;;;6.76E+15;6.71E+14;6.72E+15;6.72E+15;6.72E+15;6.72E+15;6.72E+15;6.72E+15;6.72E+15;1.23E+15;None;0;;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h38.42.923.wav;None;6.75E+15;6.75E+15;6.75E+15;6.75E+15;6.75E+15;6.75E+15;;;;;;;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.44E+16;
REPSWITCH1/PICTURE_687.png;camisa;type;darkblue;filler;1;F;1;Stim5_Set4;120;119;0;119;119;119;;6.80E+15;;;;;;;;;;;;;;;;;;;;;;6.81E+15;6.76E+15;6.77E+15;6.77E+15;6.77E+15;6.77E+15;6.77E+15;6.77E+15;6.77E+15;1.26E+16;['c', 'a', 'i', 'backspace', 'm', 'i', 's', 'a'];0;camisa;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h38.47.555.wav;None;6.80E+15;6.80E+15;6.80E+15;6.80E+15;6.80E+15;6.80E+15;[1.00592349935323, 1.197936199605465, 1.4539353996515274, 1.7418799996376038, 1.9499074993655086, 2.045908799394965, 2.1898727994412184, 2.3338417997583747];;;;;;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.44E+16;
REPSWITCH1/PICTURE_30.png;granja;type;darkblue;nontarget;1;NT;2;Stim5_Set2;121;120;0;120;120;120;;6.85E+15;;;;;;;;;;;;;;;;;;;;;;;6.81E+15;6.82E+15;6.82E+15;6.82E+15;6.82E+15;6.82E+15;6.82E+15;6.82E+15;1.97E+16;['g', 'r', 'a', 'n', 'j', 'a'];0;granja;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h38.52.115.wav;None;6.85E+15;6.85E+15;6.85E+15;6.85E+15;6.85E+15;6.85E+15;[0.9884601002559066, 1.1481542997062206, 1.340603600256145, 1.4525976004078984, 1.788692300207913, 1.883916700258851];;;;;;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.44E+16;
REPSWITCH1/PICTURE_30.png;granja;type;darkblue;repeat;1;T;2;Stim5_Set2;122;121;0;121;121;121;;6.89E+15;;;;;;;;;;;;;;;;;;;;;;;6.85E+15;6.86E+14;6.86E+14;6.86E+14;6.86E+14;6.86E+14;6.86E+14;6.86E+14;1.94E+16;['g', 'r', 'a', 'n', 'backspace', 'n', 'backspace', 'n'];0;gran;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h38.56.671.wav;None;6.89E+15;6.89E+15;6.89E+15;6.89E+15;6.89E+15;6.89E+15;[0.8804497988894582, 1.056441099382937, 1.24991209898144, 1.328460599295795, 1.8245965987443924, 2.2886371994391084, 2.6082575991749763, 2.9602533988654613];;;;;;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.44E+16;
REPSWITCH1/PICTURE_128.png;muñeca;speak;gold;filler;2;F;2;Stim4_Set1;123;122;0;122;122;122;;6.94E+15;;;;;;;;;;;;;;;;;;;;;;;6.90E+15;6.91E+15;6.91E+15;6.91E+15;6.91E+15;6.91E+15;6.91E+15;6.91E+15;1.38E+16;None;0;;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h39.01.353.wav;None;;;;;;;;;;;;;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.44E+16;
REPSWITCH1/PICTURE_264.png;mano;type;darkblue;nontarget;1;NT;2;Stim3_Set2;124;123;0;123;123;123;;6.98E+15;;;;;;;;;;;;;;;;;;;;;;6.99E+15;6.94E+15;6.95E+15;6.95E+15;6.95E+15;6.95E+15;6.95E+15;6.95E+15;6.95E+15;1.40E+16;['m', 'a', 'n', 'o'];0;mano;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h39.05.946.wav;None;6.98E+15;6.98E+15;6.98E+15;6.98E+15;6.98E+15;6.98E+15;[1.2875030990689993, 1.4475906994193792, 1.5435333997011185, 1.9109489992260933];;;;;;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.44E+16;
REPSWITCH1/PICTURE_264.png;mano;type;darkblue;repeat;1;T;2;Stim3_Set2;125;124;0;124;124;124;;7.03E+15;;;;;;;;;;;;;;;;;;;;;;;6.99E+15;7.00E+15;7.00E+15;7.00E+15;7.00E+15;7.00E+15;7.00E+15;7.00E+15;1.37E+15;['m', 'a', 'n', 'o'];0;mano;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h39.10.567.wav;None;7.03E+15;7.03E+15;7.03E+15;7.03E+15;7.03E+15;7.03E+15;[0.85491699911654, 0.9828696986660361, 1.0468642991036177, 1.1428691986948252];;;;;;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.44E+16;
REPSWITCH1/PICTURE_175.png;pintor;type;darkblue;nontarget;1;NT;2;Stim1_Set2;126;125;0;125;125;125;;7.08E+15;;;;;;;;;;;;;;;;;;;;;;7.08E+15;7.04E+15;7.05E+15;7.05E+15;7.05E+15;7.05E+15;7.05E+15;7.05E+15;7.05E+15;1.39E+16;['p', 'i', 'n', 't', 'o', 'r'];0;pintor;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h39.15.170.wav;None;7.08E+15;7.08E+15;7.08E+15;7.08E+15;7.08E+15;7.08E+15;[1.0238270992413163, 1.2485092990100384, 1.359727798961103, 1.5199112994596362, 1.6168692987412214, 1.96808709949255];;;;;;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.44E+16;
REPSWITCH1/PICTURE_175.png;pintor;speak;gold;switch;2;T;2;Stim1_Set2;127;126;0;126;126;126;;7.12E+15;;;;;;;;;;;;;;;;;;;;;;;7.08E+15;7.09E+13;7.09E+13;7.09E+13;7.09E+13;7.09E+13;7.09E+13;7.09E+13;1.37E+16;None;0;;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h39.19.841.wav;None;;;;;;;;;;;;;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.44E+16;
REPSWITCH1/PICTURE_135.png;traje;speak;gold;filler;2;F;2;Stim3_Set1;128;127;0;127;127;127;;7.17E+15;;;;;;;;;;;;;;;;;;;;;;;7.13E+14;7.14E+15;7.14E+15;7.14E+15;7.14E+15;7.14E+15;7.14E+15;7.14E+15;1.26E+15;None;0;;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h39.24.508.wav;None;;;;;;;;;;;;;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.44E+16;
REPSWITCH1/PICTURE_446.png;cerdo;speak;gold;nontarget;2;NT;2;Stim7_Set2;129;128;0;128;128;128;;7.22E+15;;;;;;;;;;;;;;;;;;;;;;;7.17E+12;7.19E+15;7.19E+15;7.19E+15;7.19E+15;7.19E+15;7.19E+15;7.19E+15;1.37E+16;None;0;;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h39.29.112.wav;None;;;;;;;;;;;;;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.44E+16;
REPSWITCH1/PICTURE_446.png;cerdo;type;darkblue;switch;1;T;2;Stim7_Set2;130;129;0;129;129;129;;7.26E+15;;;;;;;;;;;;;;;;;;;;;;7.27E+15;7.22E+15;7.23E+15;7.23E+15;7.23E+15;7.23E+15;7.23E+15;7.23E+15;7.23E+15;1.38E+15;['c', 'e', 'r', 'd', 'o'];0;cerdo;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h39.33.741.wav;None;7.26E+15;7.26E+15;7.26E+15;7.26E+15;7.26E+15;7.26E+15;[0.9640328995883465, 1.1560188997536898, 1.3159868996590376, 1.459990699775517, 1.5239808997139335];;;;;;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.44E+16;
REPSWITCH1/PICTURE_152.png;caracol;type;darkblue;nontarget;1;NT;2;Stim2_Set2;131;130;0;130;130;130;;7.31E+15;;;;;;;;;;;;;;;;;;;;;;;7.27E+15;7.28E+15;7.28E+15;7.28E+15;7.28E+15;7.28E+15;7.28E+15;7.28E+15;1.54E+15;['c', 'a', 'r', 'a', 'c', 'o', 'l'];0;caracol;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h39.38.469.wav;None;;;;;;;[0.9322478994727135, 1.1717647993937135, 1.39527059905231, 1.555601299740374, 1.7478922996670008, 1.8278893996030092, 1.971451299265027];;;;;;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.44E+16;
REPSWITCH1/PICTURE_152.png;caracol;speak;gold;switch;2;T;2;Stim2_Set2;132;131;0;131;131;131;;7.35E+15;;;;;;;;;;;;;;;;;;;;;;7.36E+15;7.31E+15;7.32E+15;7.32E+15;7.32E+15;7.32E+15;7.32E+15;7.32E+15;7.32E+15;1.52E+15;None;0;;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h39.43.020.wav;None;7.35E+15;7.35E+15;7.35E+15;7.35E+15;7.35E+15;7.35E+15;;;;;;;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.44E+16;
REPSWITCH1/PICTURE_16.png;cazador;type;darkblue;filler;1;F;2;Stim6_Set1;133;132;0;132;132;132;;7.40E+15;;;;;;;;;;;;;;;;;;;;;;;7.36E+15;7.37E+15;7.37E+15;7.37E+15;7.37E+15;7.37E+15;7.37E+15;7.37E+15;1.49E+16;['c', 'a', 'z', 'a', 'd', 'o', 'r'];0;cazador;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h39.47.601.wav;None;;;;;;;[0.9034115998074412, 1.1428578002378345, 1.3668432999402285, 1.5268489001318812, 1.7824489995837212, 1.9741952000185847, 2.1511913994327188];;;;;;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.44E+16;
REPSWITCH1/PICTURE_142.png;vaso;type;darkblue;filler;1;F;2;Stim2_Set1;134;133;0;133;133;133;;7.45E+15;;;;;;;;;;;;;;;;;;;;;;7.45E+15;7.41E+15;7.42E+15;7.42E+15;7.42E+15;7.42E+15;7.42E+15;7.42E+15;7.42E+15;1.22E+15;['v', 'a', 's', 'o'];0;vaso;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h39.52.251.wav;None;7.45E+15;7.45E+15;7.45E+15;7.45E+15;7.45E+15;7.45E+15;[0.9195909993723035, 1.1276714988052845, 1.3033351991325617, 1.3835334992036223];;;;;;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.44E+16;
REPSWITCH1/PICTURE_517.png;cuerda;speak;gold;nontarget;2;NT;2;Stim4_Set2;135;134;0;134;134;134;;7.49E+15;;;;;;;;;;;;;;;;;;;;;;;7.45E+15;7.46E+15;7.46E+15;7.46E+15;7.46E+15;7.46E+15;7.46E+15;7.46E+15;1.41E+16;None;0;;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h39.56.783.wav;None;7.49E+15;7.49E+15;7.49E+15;7.49E+15;7.49E+15;7.49E+15;;;;;;;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.44E+16;
REPSWITCH1/PICTURE_517.png;cuerda;speak;gold;repeat;2;T;2;Stim4_Set2;136;135;0;135;135;135;;7.54E+15;;;;;;;;;;;;;;;;;;;;;;;7.50E+15;7.51E+15;7.51E+15;7.51E+15;7.51E+15;7.51E+15;7.51E+15;7.51E+15;1.42E+16;None;0;;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h40.01.422.wav;None;;;;;;;;;;;;;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.44E+16;
REPSWITCH1/PICTURE_178.png;puente;type;darkblue;filler;1;F;2;Stim1_Set1;137;136;0;136;136;136;;7.58E+15;;;;;;;;;;;;;;;;;;;;;;7.59E+15;7.54E+15;7.55E+15;7.55E+15;7.55E+15;7.55E+15;7.55E+15;7.55E+15;7.55E+15;1.32E+15;['p', 'u', 'n', 't', 'e'];0;punte;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h40.06.016.wav;None;7.58E+15;7.58E+15;7.58E+15;7.58E+15;7.58E+15;7.58E+15;[0.8981515998020768, 1.1059293998405337, 1.233924999833107, 1.3789045996963978, 1.537911699153483];;;;;;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.44E+16;
REPSWITCH1/PICTURE_199.png;falda;speak;gold;nontarget;2;NT;2;Stim8_Set2;138;137;0;137;137;137;;7.63E+15;;;;;;;;;;;;;;;;;;;;;;;7.59E+15;7.60E+15;7.60E+15;7.60E+15;7.60E+15;7.60E+15;7.60E+15;7.60E+15;1.44E+15;None;0;;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h40.10.693.wav;None;;;;;;;;;;;;;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.44E+16;
REPSWITCH1/PICTURE_199.png;falda;speak;gold;repeat;2;T;2;Stim8_Set2;139;138;0;138;138;138;;7.68E+15;;;;;;;;;;;;;;;;;;;;;;7.68E+15;7.64E+15;7.65E+15;7.65E+15;7.65E+15;7.65E+15;7.65E+15;7.65E+15;7.65E+15;1.37E+16;None;0;;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h40.15.357.wav;None;7.68E+15;7.68E+15;7.68E+15;7.68E+15;7.68E+15;7.68E+15;;;;;;;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.44E+16;
REPSWITCH1/PICTURE_169.png;espalda;speak;gold;filler;2;F;2;Stim8_Set1;140;139;0;139;139;139;;7.72E+15;;;;;;;;;;;;;;;;;;;;;;;7.68E+15;7.69E+15;7.69E+15;7.69E+15;7.69E+15;7.69E+15;7.69E+15;7.69E+15;1.22E+16;['e', 's', 'p', 'a', 'l', 'd', 'a'];0;espalda;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h40.20.001.wav;None;;;;;;;[0.9993818989023566, 1.622384799644351, 1.7839905992150307, 1.8949778992682695, 2.007009998895228, 2.374819199554622, 2.534818299114704];;;;;;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.44E+16;
REPSWITCH1/PICTURE_19.png;pavo;type;darkblue;filler;1;F;2;Stim5_Set1;141;140;0;140;140;140;;7.77E+15;;;;;;;;;;;;;;;;;;;;;;7.78E+15;7.73E+15;7.74E+15;7.74E+15;7.74E+15;7.74E+15;7.74E+15;7.74E+15;7.74E+15;1.76E+16;['p', 'a', 'v', 'o'];0;pavo;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h40.24.678.wav;None;7.77E+15;7.77E+15;7.77E+15;7.77E+15;7.77E+15;7.77E+15;[0.9083779994398355, 0.9886004002764821, 1.259680399671197, 1.371676200069487];;;;;;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.44E+16;
REPSWITCH1/PICTURE_142.png;vaso;speak;gold;filler;2;F;2;Stim7_Set1;142;141;0;141;141;141;;7.82E+14;;;;;;;;;;;;;;;;;;;;;;;7.78E+15;7.79E+14;7.79E+14;7.79E+14;7.79E+14;7.79E+14;7.79E+14;7.79E+14;1.25E+16;None;0;;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h40.29.265.wav;None;;;;;;;;;;;;;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.44E+16;
REPSWITCH1/PICTURE_552.png;manzana;speak;gold;nontarget;2;NT;2;Stim6_Set2;143;142;0;142;142;142;;7.86E+15;;;;;;;;;;;;;;;;;;;;;;7.87E+15;7.82E+15;7.83E+15;7.83E+15;7.83E+15;7.83E+15;7.83E+15;7.83E+15;7.83E+15;1.50E+16;None;0;;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h40.33.887.wav;None;7.86E+15;7.86E+15;7.86E+15;7.86E+15;7.86E+15;7.86E+15;;;;;;;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.44E+16;
REPSWITCH1/PICTURE_552.png;manzana;type;darkblue;switch;1;T;2;Stim6_Set2;144;143;0;143;143;143;;7.91E+15;;;;;;;;;;;;;;;;;;;;;;7.91E+14;7.87E+15;7.88E+15;7.88E+15;7.88E+15;7.88E+15;7.88E+15;7.88E+15;7.88E+15;1.48E+16;['m', 'a', 'n', 'z', 'a', 'n', 'a'];0;manzana;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h40.38.513.wav;None;7.91E+15;7.91E+15;7.91E+15;7.91E+15;7.91E+15;7.91E+15;[0.9450004994869232, 1.056988699361682, 1.1529793990775943, 1.2649781992658973, 1.4251083992421627, 1.5848669996485114, 1.6487880991771817];;;;;;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.44E+16;
REPSWITCH1/PICTURE_30.png;granja;speak;gold;filler;2;F;3;Stim5_Set2;145;144;0;144;144;144;;7.96E+15;;;;;;;;;;;;;;;;;;;;;;7.96E+15;7.91E+14;7.93E+15;7.93E+15;7.93E+15;7.93E+15;7.93E+15;7.93E+15;7.93E+15;1.95E+16;None;0;;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h40.43.097.wav;None;7.96E+15;7.96E+15;7.96E+15;7.96E+15;7.96E+15;7.96E+15;;;;;;;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.44E+16;
REPSWITCH1/PICTURE_464.png;goma;type;darkblue;nontarget;1;NT;3;Stim6_Set3;146;145;0;145;145;145;;8.00E+15;;;;;;;;;;;;;;;;;;;;;;;7.96E+15;7.97E+15;7.97E+15;7.97E+15;7.97E+15;7.97E+15;7.97E+15;7.97E+15;1.19E+16;['g', 'o', 'm', 'a'];0;goma;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h40.47.649.wav;None;8.00E+15;8.00E+15;8.00E+15;8.00E+15;8.00E+15;8.00E+15;[1.3427527993917465, 1.4697183994576335, 1.533713499084115, 1.6617351993918419];;;;;;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.44E+16;
REPSWITCH1/PICTURE_464.png;goma;speak;gold;switch;2;T;3;Stim6_Set3;147;146;0;146;146;146;;8.05E+15;;;;;;;;;;;;;;;;;;;;;;;8.01E+15;8.02E+15;8.02E+15;8.02E+15;8.02E+15;8.02E+15;8.02E+15;8.02E+15;1.25E+15;None;0;;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h40.52.337.wav;None;;;;;;;;;;;;;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.44E+16;
REPSWITCH1/PICTURE_264.png;mano;speak;gold;filler;2;F;3;Stim3_Set2;148;147;0;147;147;147;;8.09E+15;;;;;;;;;;;;;;;;;;;;;;;8.05E+14;8.06E+15;8.06E+15;8.06E+15;8.06E+15;8.06E+15;8.06E+15;8.06E+15;1.41E+16;None;0;;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h40.57.019.wav;None;;;;;;;;;;;;;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.44E+16;
REPSWITCH1/PICTURE_235.png;aguja;speak;gold;nontarget;2;NT;3;Stim4_Set3;149;148;0;148;148;148;;8.14E+14;;;;;;;;;;;;;;;;;;;;;;;8.10E+15;8.11E+15;8.11E+15;8.11E+15;8.11E+15;8.11E+15;8.11E+15;8.11E+15;1.23E+16;None;0;;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h41.01.609.wav;None;;;;;;;;;;;;;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.44E+16;
REPSWITCH1/PICTURE_235.png;aguja;type;darkblue;switch;1;T;3;Stim4_Set3;150;149;0;149;149;149;;8.19E+15;;;;;;;;;;;;;;;;;;;;;;8.19E+15;8.15E+15;8.16E+15;8.16E+15;8.16E+15;8.16E+15;8.16E+15;8.16E+15;8.16E+15;1.23E+16;['a', 'g', 'u', 'j', 'a'];0;aguja;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h41.06.295.wav;None;8.19E+15;8.19E+15;8.19E+15;8.19E+15;8.19E+15;8.19E+15;[1.0521737998351455, 1.5164067996665835, 1.7077936995774508, 2.0445278994739056, 2.268407599069178];;;;;;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.44E+16;
REPSWITCH1/PICTURE_320.png;iglesia;type;darkblue;nontarget;1;NT;3;Stim8_Set3;151;150;0;150;150;150;;8.23E+15;;;;;;;;;;;;;;;;;;;;;;8.24E+14;8.19E+15;8.20E+15;8.20E+15;8.20E+15;8.20E+15;8.20E+15;8.20E+15;8.20E+15;1.52E+16;['i', 'g', 'l', 'e', 's', 'i', 'a'];0;iglesia;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h41.10.871.wav;None;8.23E+15;8.23E+15;8.23E+15;8.23E+15;8.23E+15;8.23E+15;[1.1471536997705698, 1.4668032992631197, 1.563744899816811, 1.7388172997161746, 1.9150095991790295, 1.9790114993229508, 2.0750652998685837];;;;;;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.44E+16;
REPSWITCH1/PICTURE_320.png;iglesia;speak;gold;switch;2;T;3;Stim8_Set3;152;151;0;151;151;151;;8.28E+15;;;;;;;;;;;;;;;;;;;;;;;8.24E+14;8.25E+14;8.25E+14;8.25E+14;8.25E+14;8.25E+14;8.25E+14;8.25E+14;1.54E+16;None;0;;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h41.15.493.wav;None;;;;;;;;;;;;;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.44E+16;
